>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ weka.classifiers.functions.supportVector.PrecomputedKernelMatrixKernel.initVars,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.functions.supportVector.RegSMO.setOptions,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ weka.classifiers.functions.supportVector.RegSMO.init,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.functions.supportVector.RegSMO.findOptimalPointOnLine,743,308,545,41.4535666218035,73.35127860026918,0,999
@@ weka.classifiers.functions.supportVector.RegSMO.takeStep,200,50,79,25.0,39.5,0,26
@@ weka.classifiers.functions.supportVector.RegSMO.examineExample,136,38,68,27.941176470588236,50.0,0,13
@@ weka.classifiers.functions.supportVector.RegSMO.secondChoiceHeuristic,42,10,17,23.809523809523807,40.476190476190474,0,2
@@ weka.classifiers.functions.supportVector.RegSMO.optimize,116,57,83,49.137931034482754,71.55172413793103,0,38
@@ weka.classifiers.functions.supportVector.KernelEvaluation.makeOptionString,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ weka.classifiers.functions.supportVector.KernelEvaluation.evaluate,40,12,22,30.0,55.00000000000001,0,2
@@ weka.classifiers.functions.supportVector.KernelEvaluation.evaluate,72,15,23,20.833333333333336,31.944444444444443,0,6
@@ weka.classifiers.functions.supportVector.KernelEvaluation.equals,95,30,55,31.57894736842105,57.89473684210527,0,14
@@ weka.classifiers.functions.supportVector.KernelEvaluation.toSummaryString,6,2,3,33.33333333333333,50.0,0,0
@@ weka.classifiers.functions.supportVector.KernelEvaluation.main,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.functions.supportVector.SMOset.delete,33,5,6,15.151515151515152,18.181818181818183,0,1
@@ weka.classifiers.functions.supportVector.SMOset.insert,23,3,4,13.043478260869565,17.391304347826086,0,0
@@ weka.classifiers.functions.supportVector.SMOset.getNext,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ weka.classifiers.functions.supportVector.SMOset.printElements,33,7,13,21.21212121212121,39.39393939393939,0,1
@@ weka.classifiers.functions.supportVector.CheckKernel.listOptions,12,3,5,25.0,41.66666666666667,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.setOptions,6,2,3,33.33333333333333,50.0,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.getOptions,20,6,9,30.0,45.0,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.doTests,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.testsPerClassType,100,23,37,23.0,37.0,0,6
@@ weka.classifiers.functions.supportVector.CheckKernel.canTakeOptions,20,3,6,15.0,30.0,0,1
@@ weka.classifiers.functions.supportVector.CheckKernel.weightedInstancesHandler,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.multiInstanceHandler,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ weka.classifiers.functions.supportVector.CheckKernel.declaresSerialVersionUID,10,4,5,40.0,50.0,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.canHandleClassAsNthAttribute,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ weka.classifiers.functions.supportVector.CheckKernel.correctBuildInitialisation,54,25,27,46.2962962962963,50.0,0,5
@@ weka.classifiers.functions.supportVector.CheckKernel.canHandleMissing,24,7,9,29.166666666666668,37.5,0,1
@@ weka.classifiers.functions.supportVector.CheckKernel.instanceWeights,52,18,21,34.61538461538461,40.38461538461539,0,5
@@ weka.classifiers.functions.supportVector.CheckKernel.datasetIntegrity,25,12,13,48.0,52.0,0,2
@@ weka.classifiers.functions.supportVector.CheckKernel.runBasicTest,26,12,13,46.15384615384615,50.0,0,1
@@ weka.classifiers.functions.supportVector.CheckKernel.printAttributeSummary,95,39,54,41.05263157894737,56.84210526315789,0,6
@@ weka.classifiers.functions.supportVector.PolyKernel.setOptions,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ weka.classifiers.functions.supportVector.PolyKernel.getOptions,5,2,3,40.0,60.0,0,0
@@ weka.classifiers.functions.supportVector.PolyKernel.evaluate,29,8,14,27.586206896551722,48.275862068965516,0,1
@@ weka.classifiers.functions.supportVector.PolyKernel.toString,12,4,6,33.33333333333333,50.0,0,0
@@ weka.classifiers.functions.supportVector.Puk.setOptions,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ weka.classifiers.functions.supportVector.Puk.evaluate,19,3,4,15.789473684210526,21.052631578947366,0,1
@@ weka.classifiers.functions.supportVector.Puk.buildKernel,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.classifiers.functions.supportVector.NormalizedPolyKernel.eval,16,4,5,25.0,31.25,0,1
@@ weka.classifiers.functions.supportVector.NormalizedPolyKernel.setExponent,5,2,2,40.0,40.0,0,0
@@ weka.classifiers.functions.supportVector.NormalizedPolyKernel.toString,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.functions.supportVector.RegOptimizer.setOptions,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ weka.classifiers.functions.supportVector.RegOptimizer.init,24,3,5,12.5,20.833333333333336,0,1
@@ weka.classifiers.functions.supportVector.RegOptimizer.wrapUp,49,10,20,20.408163265306122,40.816326530612244,0,3
@@ weka.classifiers.functions.supportVector.RegOptimizer.getScore,41,5,11,12.195121951219512,26.82926829268293,0,2
@@ weka.classifiers.functions.supportVector.RegOptimizer.SVMOutput,17,2,3,11.76470588235294,17.647058823529413,0,0
@@ weka.classifiers.functions.supportVector.RegOptimizer.SVMOutput,48,7,16,14.583333333333334,33.33333333333333,0,1
@@ weka.classifiers.functions.supportVector.RegOptimizer.toString,109,24,43,22.018348623853214,39.44954128440367,0,10
@@ weka.classifiers.functions.neural.NeuralNode.outputValue,11,3,6,27.27272727272727,54.54545454545454,0,1
@@ weka.classifiers.functions.neural.NeuralNode.errorValue,15,4,8,26.666666666666668,53.333333333333336,0,0
@@ weka.classifiers.functions.neural.NeuralNode.reset,21,5,8,23.809523809523807,38.095238095238095,0,0
@@ weka.classifiers.functions.neural.NeuralNode.saveWeights,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ weka.classifiers.functions.neural.NeuralNode.restoreWeights,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.classifiers.functions.neural.NeuralNode.weightValue,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.classifiers.functions.neural.NeuralNode.updateWeights,12,3,4,25.0,33.33333333333333,0,0
@@ weka.classifiers.functions.neural.NeuralNode.connectInput,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ weka.classifiers.functions.neural.NeuralNode.allocateInputs,27,2,4,7.4074074074074066,14.814814814814813,0,1
@@ weka.classifiers.functions.neural.NeuralNode.disconnectInput,70,27,45,38.57142857142858,64.28571428571429,0,12
@@ weka.classifiers.functions.neural.LinearUnit.outputValue,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ weka.classifiers.functions.neural.LinearUnit.errorValue,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ weka.classifiers.functions.neural.LinearUnit.updateWeights,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ weka.classifiers.functions.neural.SigmoidUnit.outputValue,25,7,15,28.000000000000004,60.0,0,1
@@ weka.classifiers.functions.neural.SigmoidUnit.errorValue,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ weka.classifiers.functions.neural.SigmoidUnit.updateWeights,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ weka.classifiers.evaluation.TwoClassStats.getTruePositiveRate,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.classifiers.evaluation.TwoClassStats.getFalsePositiveRate,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.classifiers.evaluation.TwoClassStats.getPrecision,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.classifiers.evaluation.TwoClassStats.getFMeasure,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.evaluation.TwoClassStats.getFallout,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.classifiers.evaluation.EvaluationUtils.getCVPredictions,21,5,8,23.809523809523807,38.095238095238095,0,1
@@ weka.classifiers.evaluation.EvaluationUtils.getTestPredictions,21,5,10,23.809523809523807,47.61904761904761,0,1
@@ weka.classifiers.evaluation.EvaluationUtils.getPrediction,8,2,2,25.0,25.0,0,0
@@ weka.classifiers.evaluation.NumericPrediction.error,16,3,5,18.75,31.25,0,0
@@ weka.classifiers.evaluation.ThresholdCurve.getCurve,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.evaluation.ThresholdCurve.getCurve,136,38,81,27.941176470588236,59.55882352941176,0,20
@@ weka.classifiers.evaluation.ThresholdCurve.getNPointPrecision,56,10,21,17.857142857142858,37.5,0,5
@@ weka.classifiers.evaluation.ThresholdCurve.getPRCArea,24,7,11,29.166666666666668,45.83333333333333,0,1
@@ weka.classifiers.evaluation.ThresholdCurve.getROCArea,38,7,13,18.421052631578945,34.21052631578947,0,2
@@ weka.classifiers.evaluation.ThresholdCurve.getThresholdInstance,12,6,10,50.0,83.33333333333334,0,0
@@ weka.classifiers.evaluation.ThresholdCurve.binarySearch,44,11,21,25.0,47.72727272727273,0,2
@@ weka.classifiers.evaluation.ThresholdCurve.getProbabilities,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.classifiers.evaluation.ThresholdCurve.makeInstance,12,2,3,16.666666666666664,25.0,0,1
@@ weka.classifiers.evaluation.ThresholdCurve.main,16,3,5,18.75,31.25,0,0
@@ weka.classifiers.evaluation.EvaluationMetricHelper.<init>,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.evaluation.EvaluationMetricHelper.initializeWithPluginMetrics,14,3,6,21.428571428571427,42.857142857142854,0,1
@@ weka.classifiers.evaluation.EvaluationMetricHelper.getPluginMetricNames,11,2,5,18.181818181818183,45.45454545454545,0,1
@@ weka.classifiers.evaluation.EvaluationMetricHelper.builtInMetricIsMaximisable,26,26,26,100.0,100.0,0,2
@@ weka.classifiers.evaluation.EvaluationMetricHelper.getBuiltinMetricValue,96,37,46,38.54166666666667,47.91666666666667,0,6
@@ weka.classifiers.evaluation.EvaluationMetricHelper.getPluginMetricValue,12,6,8,50.0,66.66666666666666,0,0
@@ weka.classifiers.evaluation.EvaluationMetricHelper.getNamedMetric,22,6,9,27.27272727272727,40.909090909090914,0,1
@@ weka.classifiers.evaluation.EvaluationMetricHelper.getNamedMetricThresholds,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ weka.classifiers.evaluation.EvaluationMetricHelper.metricIsMaximisable,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ weka.classifiers.evaluation.NominalPrediction.<init>,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.evaluation.NominalPrediction.margin,53,9,24,16.9811320754717,45.28301886792453,0,3
@@ weka.classifiers.evaluation.NominalPrediction.makeDistribution,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.classifiers.evaluation.NominalPrediction.makeUniformDistribution,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.classifiers.evaluation.NominalPrediction.updatePredicted,35,9,18,25.71428571428571,51.42857142857142,0,1
@@ weka.classifiers.evaluation.NominalPrediction.toString,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ weka.classifiers.evaluation.ConfusionMatrix.makeWeighted,28,6,10,21.428571428571427,35.714285714285715,0,2
@@ weka.classifiers.evaluation.ConfusionMatrix.addPrediction,10,3,4,30.0,40.0,0,0
@@ weka.classifiers.evaluation.ConfusionMatrix.addPredictions,10,2,4,20.0,40.0,0,1
@@ weka.classifiers.evaluation.ConfusionMatrix.getTwoClassStats,70,22,41,31.428571428571427,58.57142857142858,0,8
@@ weka.classifiers.evaluation.ConfusionMatrix.correct,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.evaluation.ConfusionMatrix.incorrect,33,11,18,33.33333333333333,54.54545454545454,0,2
@@ weka.classifiers.evaluation.ConfusionMatrix.total,23,5,11,21.73913043478261,47.82608695652174,0,1
@@ weka.classifiers.evaluation.ConfusionMatrix.toString,106,38,55,35.84905660377358,51.886792452830186,0,18
@@ weka.classifiers.evaluation.ConfusionMatrix.num2ShortID,24,6,12,25.0,50.0,0,1
@@ weka.classifiers.evaluation.MarginCurve.getCurve,22,3,5,13.636363636363635,22.727272727272727,0,1
@@ weka.classifiers.evaluation.MarginCurve.getMargins,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.classifiers.evaluation.CostCurve.getCurve,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.evaluation.CostCurve.getCurve,23,4,7,17.391304347826086,30.434782608695656,0,0
@@ weka.classifiers.evaluation.CostCurve.main,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.evaluation.AggregateableEvaluation.aggregate,132,19,34,14.393939393939394,25.757575757575758,0,14
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateSSR,16,2,4,12.5,25.0,0,0
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateRSquared,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateAdjRSquared,12,4,7,33.33333333333333,58.333333333333336,0,0
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateFStat,12,4,7,33.33333333333333,58.333333333333336,0,0
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateStdErrorOfCoef,22,4,7,18.181818181818183,31.818181818181817,0,1
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateStdErrorOfCoef,61,13,30,21.311475409836063,49.18032786885246,0,5
@@ weka.classifiers.evaluation.RegressionAnalysis.calculateTStats,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.classifiers.evaluation.Evaluation.getAllEvaluationMetricNames,26,5,10,19.230769230769234,38.46153846153847,0,1
@@ weka.classifiers.evaluation.Evaluation.<init>,80,15,26,18.75,32.5,0,7
@@ weka.classifiers.evaluation.Evaluation.setDiscardPredictions,5,2,2,40.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.setMetricsToDisplay,5,1,2,20.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.toggleEvalMetrics,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ weka.classifiers.evaluation.Evaluation.getPluginMetric,20,5,10,25.0,50.0,0,1
@@ weka.classifiers.evaluation.Evaluation.areaUnderROC,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedAreaUnderROC,25,5,12,20.0,48.0,0,1
@@ weka.classifiers.evaluation.Evaluation.areaUnderPRC,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedAreaUnderPRC,25,5,12,20.0,48.0,0,1
@@ weka.classifiers.evaluation.Evaluation.confusionMatrix,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ weka.classifiers.evaluation.Evaluation.crossValidateModel,58,20,28,34.48275862068966,48.275862068965516,0,4
@@ weka.classifiers.evaluation.Evaluation.main,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.evaluation.Evaluation.getModelFromFile,40,16,28,40.0,70.0,0,2
@@ weka.classifiers.evaluation.Evaluation.saveClassifier,25,10,14,40.0,56.00000000000001,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluateModel,1307,694,1029,53.09869931140015,78.72991583779648,2,2286
@@ weka.classifiers.evaluation.Evaluation.handleCostOption,5,3,4,60.0,80.0,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluateModel,68,18,31,26.47058823529412,45.588235294117645,0,4
@@ weka.classifiers.evaluation.Evaluation.evaluationForSingleInstance,50,10,16,20.0,32.0,0,2
@@ weka.classifiers.evaluation.Evaluation.evaluationForSingleInstance,39,10,19,25.64102564102564,48.717948717948715,0,3
@@ weka.classifiers.evaluation.Evaluation.predictions,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.evaluation.Evaluation.coverageOfTestCasesByPredictedRegions,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.classifiers.evaluation.Evaluation.sizeOfPredictedRegions,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ weka.classifiers.evaluation.Evaluation.errorRate,16,3,4,18.75,25.0,0,0
@@ weka.classifiers.evaluation.Evaluation.kappa,56,9,16,16.071428571428573,28.57142857142857,0,7
@@ weka.classifiers.evaluation.Evaluation.correlationCoefficient,21,3,4,14.285714285714285,19.047619047619047,0,1
@@ weka.classifiers.evaluation.Evaluation.meanPriorAbsoluteError,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ weka.classifiers.evaluation.Evaluation.relativeAbsoluteError,5,2,2,40.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.rootMeanPriorSquaredError,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ weka.classifiers.evaluation.Evaluation.rootRelativeSquaredError,5,2,2,40.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.KBInformation,10,3,4,30.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.KBMeanInformation,12,3,4,25.0,33.33333333333333,0,0
@@ weka.classifiers.evaluation.Evaluation.KBRelativeInformation,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ weka.classifiers.evaluation.Evaluation.SFPriorEntropy,10,3,4,30.0,40.0,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanPriorEntropy,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.classifiers.evaluation.Evaluation.SFSchemeEntropy,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanSchemeEntropy,8,2,2,25.0,25.0,0,0
@@ weka.classifiers.evaluation.Evaluation.SFEntropyGain,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanEntropyGain,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ weka.classifiers.evaluation.Evaluation.toCumulativeMarginDistributionString,38,11,22,28.947368421052634,57.89473684210527,0,5
@@ weka.classifiers.evaluation.Evaluation.toSummaryString,272,102,139,37.5,51.10294117647059,0,251
@@ weka.classifiers.evaluation.Evaluation.toMatrixString,125,39,56,31.2,44.800000000000004,0,19
@@ weka.classifiers.evaluation.Evaluation.toClassDetailsString,328,112,175,34.146341463414636,53.35365853658537,0,252
@@ weka.classifiers.evaluation.Evaluation.numPositives,17,2,4,11.76470588235294,23.52941176470588,0,0
@@ weka.classifiers.evaluation.Evaluation.numPredictedPositives,17,2,4,11.76470588235294,23.52941176470588,0,0
@@ weka.classifiers.evaluation.Evaluation.trueClassCounts,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.evaluation.Evaluation.predictedClassCounts,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedTruePositiveRate,25,5,12,20.0,48.0,0,2
@@ weka.classifiers.evaluation.Evaluation.weightedTrueNegativeRate,25,5,12,20.0,48.0,0,1
@@ weka.classifiers.evaluation.Evaluation.weightedFalsePositiveRate,25,5,12,20.0,48.0,0,1
@@ weka.classifiers.evaluation.Evaluation.weightedFalseNegativeRate,25,5,12,20.0,48.0,0,2
@@ weka.classifiers.evaluation.Evaluation.weightedMatthewsCorrelation,26,5,12,19.230769230769234,46.15384615384615,0,1
@@ weka.classifiers.evaluation.Evaluation.weightedPrecision,26,5,12,19.230769230769234,46.15384615384615,0,2
@@ weka.classifiers.evaluation.Evaluation.fMeasure,6,3,5,50.0,83.33333333333334,0,0
